user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size
Ric,,SOCO Star,5c1ac2e73b351a3320fde979,Kulit Kombinasi;Aging;Pori Besar;Dark Circle,30 - 34 th,maybe,yes,4,4,4,4,review-web-mobile,2020-11-25T23:31:07.933Z,0,True,"Beli produk ini awalnya karena pengen coba sunscreen produk korea, tapi sudah yakin sih diaku kalau pake produk korea fine-fine aja, atau gak akan nimbulin BO. Dan sejauh ini pake sunscreen cosrx baik-baik aja. Kendalanya cuma diharganya aja ya.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
adiayuindaswari,,SOCO Star,5f098cd0677dac5951f90377,,25 - 29 th,yes,yes,4,4,5,4,review-android,2020-11-25T12:54:49.129Z,0,True,"teksturnya enak bgt, langsung buat muka jadi glowing dan cepat meresap kewajah, dan gak buat muka berminyak dan wanginya juga enak pasti bakalan beli lagi sih",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
natasyaiskndr,,SOCO Star,5c1ac2af3b351a3320fd76cd,Kulit Kering;Pori Besar;Komedo,19 - 24 th,yes,yes,5,4,4,4,sociolla-web-desktop,2020-11-25T04:47:03.277Z,0,True,"Sun cream ini cocok banget buat kulit aku yang kering soalnya bikin lembab. Untuk ketahanan mungkin agak kurang, karena pas udah sore bikin muka agak berminyak sedikit dan rada kusam. Tapi tetep worth it soalnya kalau udh pake sun cream ini gak perlu pake moisturizer lagi.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
giovannieuodia,,SOCO Star,5e4a0d9996fa2fb9493a62de,Kulit Normal;Skin Tightening;Kulit Kusam;Kantung Mata,25 - 29 th,maybe,yes,5,5,4,4,review-web-mobile,2020-11-24T13:08:11.519Z,0,True,"Packing rapi, aman sampai tujuan. Teksturnya lembab setelah dipakai kulit ga kering. Tidak ada white cast kaya kebanyakan sunscreen lainnyq setelah dipakai jadi dewy look.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Windarzki,,SOCO Star,5e1001a728651430d82b8fc3,Kulit Berminyak;Jerawat;Pori Besar;Komedo,25 - 29 th,maybe,yes,4,5,5,4,review-android,2020-11-24T05:10:34.275Z,0,True,"Sepertinya blm cocok diaku karna bagian T zone aku masih berminyak. Jdi aku mau preloved sunscreen ini dengan harga 120k freeongkir+ sample honey sleeping mask cosrx+ sheet mask snail nature republic dan masih ada boxnya. Kondisi masih 92%. Beli di sociolla asli, kalau minat atau mau tanya2 dahulu bisa hubungi 085727462474. Terimakasih ya. oiya start aku buka produknya bulan oktober, tp jarang aku pakai karna blm cocok.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
akaashi,,SOCO Star,5fbc83096dca1e1a2cb1a1e2,Kulit Kombinasi;Jerawat;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5,5,5,5,review-ios,2020-11-24T04:07:48.736Z,0,False,"sunscreen ini enak banget pas diaplikasiin, di aku yang punya tipe kulit kombinasi produk ini ga bikin kering samsek. cuma karena dia termasuk physical sunscreen jadi agak ninggalin white cast tapi aman aman aja kok, ga bikin muka abu abu",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
ifrr,,SOCO Star,5e99da0bb8a2ef4468dc77a2,,< 18 th,yes,yes,5,4,4,5,review-ios,2020-11-24T01:03:11.149Z,1,True,"Karena sun cream ini udah cukup hydrating di mukaku jadi skip moisturizer. Enak banget, wangi aloe juga n calming my redness. Buat tekstur seperti description-nya kalau dia cream tapi gampang diaplikasiinnya dimuka. Hasil setelah dipake di muka jadi rada oily tp setelah pake bedak jadi matte hasil akhirnyaaaa wow bgt haha. I luv u cosrx ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
devisheila,,SOCO Star,5c1aa8ea3b351a3320a536a8,Kulit Normal;Kulit Kombinasi;Pori Besar;Komedo,25 - 29 th,yes,yes,5,5,5,4,review-web-mobile,2020-11-24T00:20:31.865Z,1,False,"#COSRXAcademy2020 #Mission2 #RXFX
Aku yg sering kena paparan blue light seperti menatap hp dan komputer serta suka aktivitas outdoor kebantu banget sama sun cream satu ini😍
sun cream fav aku karena udah SPF 50+ PA+++ ga bikin kulit tambah lengket juga, pakai 30 menit sebelum beraktivitas. Aplikasikan kembali jika dibutuhkan terutama jika terpapar sinar matahari secara terus menerus",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
abelo,,Super Star,5e296a295c61f2704bfc2a8d,Kulit Kombinasi;Jerawat;Flek;Pori Besar,25 - 29 th,maybe,yes,4,4,4,5,review-ios,2020-11-22T13:30:40.980Z,0,True,Sunscreen pertama yang ku punya sejak 2016 dimana itu pengalaman pertama nyemplung di kolam perskincare ini. Memang kualitasnya tidak berubah malah makin bagus. Walaupun ada sedikit whitecast nya tp sangat termaafkan karna performanya ttp nomor wahid. Untuk yang tipe kulitnya oily bisa skip moisturizer karna pake ini udh cukup moist dan lagi jarang sekali produk Cosrx ini yang fail bund:’)) ,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
liawhwika,,Super Star,5d666ae3797b9e0007dca804,Kulit Kering;Kulit Sensitif,< 18 th,maybe,yes,5,5,4,5,review-ios,2020-11-22T12:50:35.296Z,0,True,"Salah satu sunscreen dengan spf tinggi yang ga bikin breakout, bisa di pake jadi pelembab juga disiang hari untuk oily skin or combi karna teksturnya yg lumayan thick. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
apriseuldiyana,,Rising Star,5c1aaac13b351a3320ae3a92,Kulit Kombinasi;Kulit Berminyak;Komedo;Pori Besar;Jerawat,25 - 29 th,yes,yes,5,5,5,5,review-web-desktop,2020-11-22T11:20:36.003Z,0,True,"Udah deh, ini mah biar bintang yang berbicara. Tapi Aloe Soothing Sun Cream ini udah holy grail banget buat aku. Selain teksturnya yang tidak menyebabkan lengket, ini juga nggak bikin whitecast sama sekali. Wanginya juga enak, ada sedikit Aloe Vera nya. Wajib punya dan ingat, pakai sun cream jangan cuma pas ada aktivitas outdoor saja. Di rumah juga harus tetap pakai suncream, loh <3",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ariestayu,,SOCO Star,5ec13179e71da3df793dd482,Kulit Kering;Cellulite;Stretch Mark;Jerawat;Aging;Flek;Kantung Mata;Dark Circle;Komedo,30 - 34 th,maybe,yes,4,4,3,4,review-android,2020-11-22T09:03:00.807Z,0,True,"Beli ini karena darurat bgt sunscreen favorit udah mau abis dan out of stock di semua ecommerce 🥲 
Liat-liat review katanya si cosrx ini bagus, jadi penasaran dan nyobain. First impression dari packaging ya signature cosrx bgt lah ya, desainnya tube, gampang untuk kontrol sebanyak apa kita mau keluarin creamnya. Untuk teksture menurutku lumayan thick jadi rada berasa gitu kalo lagi pake sunscreen, literally kyk ada tameng di muka lol! There's a fresh fragrance on it tapi ga ganggu. No whitecast for sure, dan SPF 50+ PAA+++ udah cukup bgt ngelindungin kulit dari UV tapi tetep rajin re-apply yaa kalo bakal lama kena sinar matahari. Buat yg kulitnya kering kyk aku mungkin produk dengan tekstur krim kyk gini ga masalah, but buat yg oily mungkin jadi rada greasy ya.. Well, overall it's a great sun cream!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
pritanov,,Super Star,5c2099501597d75a88b41734,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif,< 18 th,no,no,3,4,3,3,review-ios,2020-11-22T05:19:10.603Z,0,True,"Teksturnya ringan dan mudah pengaplikasiannya ke muka. 
Packaging juga enak mudah dibawa kemana-mana.
Cuma ternyata setelah 2 hari pake ini, di aku bikin kulit berminyak banget padahal sayang banget dia gak bikin efek jelek yang lain selain bikin berminyak jadinya ngerasa greasy aja dan aku gak nyaman.
Padahal kalau dari ingredients nya sih cucok cucok aja huhu
#SOCOBEAUTYREVIEW",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
effieffi,,SOCO Star,5f5226fed5fdc1043b57a871,Kulit Kombinasi;Komedo,25 - 29 th,yes,yes,4,5,4,5,review-ios,2020-11-22T01:14:55.769Z,0,True,"Utk sunscreen juga baru pertama x cobain. Semoga cocok di aku.
Memang sudah bbrp x aku cari sunscreen dan byk yg recommend brand ini.
Lgsg saja aku coba pas ada promo dan utk tekstur jg gampang di apply ke wajah.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Indhsaa,,Rising Star,5d98b5efa6eae0ab791fab50,Kulit Kombinasi;Pori Besar;Kulit Kusam;Kantung Mata;Komedo,19 - 24 th,no,no,2,4,4,2,review-ios,2020-11-21T22:47:25.053Z,0,False,"Ekspetasi cukup tinggi sama sunscreen cosrx ini tapi ternyata ga begitu cocok di kulit aku. Pas habis pake sunscreen ini padahal belum lama aja udh bikin kusam dan berminyak banget, mungkin bakal lebih cocok buat yang kulitnya type dry",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Meidianamolalita,,SOCO Star,5d6b32eab0edaa000667b6e0,Kulit Berminyak;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,19 - 24 th,yes,yes,5,5,4,5,review-android,2020-11-21T13:04:24.848Z,0,True,"bru pertama kali order ini sun cream dan bner2 jatuh cinta, cuman texturenya aja yg mnurut ku kerasa agak berat dan kulit ku jdi kliatan berminyak tapi ini produk cepet menyerap ke kulit. klo efek sampingnya sih aku gak ada rasain yg aneh2 ya cuman kulit kerasa lbih berminyak aja, aku sempet pake sun cream yg merk Bio*e dan abis pake itu kulit tdi merah2, tapi yg ini enggak kok. semoga cocok terus",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
gustinoey,,SOCO Star,5de54e48f158fb1ba75c3da4,Kulit Normal;Aging;Kantung Mata,< 18 th,yes,yes,5,5,5,5,review-android,2020-11-21T04:21:18.336Z,0,True,"Setelah lama mengincar akhirnya beli juga yeaaayyy. Sesuai ekspektasi banget, hasilnya bagus dan aahh mantap. Water based jadi ringan banget pas dipake. Recommended sister 👍",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
FitriAma,,SOCO Star,5c9657900485b5000789d9b5,Kulit Normal;Kulit Kering;Jerawat;Kulit Kusam;Kantung Mata;Komedo,25 - 29 th,yes,yes,5,4,5,5,review-web-mobile,2020-11-21T03:19:25.517Z,0,False,Sunblock pertama aku and I love it so freakin much! Berasa pake moisturizer saking bagus texturenya trus nggak ninggalin whitecase sama sekaliii. You guys must try this!,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
xxwld,,Rising Star,5c1ab2bc3b351a3320d53a91,Kulit Kombinasi;Cellulite;Stretch Mark;Jerawat;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,4,5,5,review-android,2020-11-20T04:59:57.657Z,0,True,Salah satu sunscreen favorite aku!! teksturnya thick tapi gak ninggalin white cast dan cepet nyerap di kulit. di kulit aku juga ga bikin berminyak sih,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Febrinams17,,Rising Star,5c1ac3e63b351a3320feebe4,Kulit Kombinasi;Kulit Sensitif;Stretch Mark;Jerawat;Pori Besar;Kulit Kusam;Komedo,25 - 29 th,yes,yes,5,4,5,5,review-ios,2020-11-20T04:44:39.527Z,0,True,Sunscreen terluv💕 suka banget sama teksturnya yg gampang nyerap dan ga greasy sama sekali. Ga ada white castnya dan spfnya juga tinggi jadi ga perlu khawatir kalo mau keluar rumah :),,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
MerryHuang90,,SOCO Star,5fab7a6fa9ec904536b04729,Kulit Kombinasi,30 - 34 th,yes,yes,5,5,5,5,review-ios,2020-11-20T04:25:49.225Z,0,True,"Pertama x nyoba karena di rekomendasiin sama tmn yang udah nyoba duluan. Wanginya enak, ringan di wajah, gak bikin berminyak, cocok buat yang punya tipe wajah berminyak dan harga nya masuk akal.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Nadiamasitha,,Diva Star,5c7a31f235f6140005cae29d,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Jerawat;Aging;Flek;Pori Besar;Kulit Kusam;Komedo,< 18 th,yes,yes,5,5,5,5,review-android,2020-11-19T17:08:11.763Z,0,True,"sumpahhhhh ini emg udh lama jadi incaran aku, dan ini perdana aku coba, udah sekitar 3 mingguan dan emang sesuka itu sama sunxream dari cosrx, gak bikin wajah mengkilap dan berminyak seperti spf sebelumnya yg aku pakai,.. karena ada kandungan aloe nya jadi emang sekaligus melembabkan kulit.. pokoknya kalau abis repurchase lagi deh..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
syllcrn,,Rising Star,5e76efcbce1d37e2f9229a27,Kulit Kombinasi;Cellulite;Stretch Mark;Jerawat;Flek;Kulit Kusam;Dark Circle;Komedo,19 - 24 th,yes,yes,4,4,4,4,review-ios,2020-11-19T16:12:03.184Z,0,True,"Suka banget!! Sesuka itu 😍

Teksturnya oke banget, gampang diblend, agak whitecast tp malah suka karna bikin kulit wajah tone up. Ada fragrance cuma ga begitu ganggu karna menurutku baunya cukup enak. Dan gausah pake moisturizer lagi cuma pake sunscreen ini udah bikin kulit hydrated",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
putuchatyline,,SOCO Star,5c90a907ea60f4000869df0b,Kulit Kering;Jerawat;Flek;Kulit Kusam,19 - 24 th,maybe,yes,4,4,2,3,review-web-desktop,2020-11-19T13:37:28.648Z,0,True,Teksturnya cream sesuai dengan namanya baunya sebenarnya tidak terlalu mengganggu tapi akan lebih baik kalau no fragrance. Ngga bikin breakout dan sebenernya pas diaplikasiin slightly whitecast tapi habis itu nge blend dengan warna kulit dan bikin kulit jadi glowing. Agak perih dimata jadi hati2 kalau pake didaerah tersebut. Sejauh ini suka karena cepat kering jadi kalau pada saat pake makeup tidak tergeser dan recomended buat dry skin!,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
RissaDwiAS,,Rising Star,5f8335186e4286796c63c328,Kulit Kering;Kulit Kombinasi;Skin Tightening;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,5,5,review-ios,2020-11-19T12:25:19.139Z,0,True,"Suka banget, dia ringan banget dan seperti gak pakai apa-apa. Gak ninggalin whitecast juga. Dari beberapa sunsreen yg pernah aku coba ini paling oke. Pokonya bakal repurchase lagi ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
chachuul,,SOCO Star,5f6af6e8fd5e6882fdb473d6,,30 - 34 th,yes,yes,5,5,5,4,review-ios,2020-11-19T10:42:17.676Z,0,True,"sudah hampir 3 bulan pake sun cream ini dan enak banget. ringan, ga lengket dan ada efek adem. jangan lupa dipake setiap 4 jam buat menghindari flex hitam",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
MiraWihardiana,,Rising Star,5f726967f644c166bbbfb883,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar,,yes,yes,5,5,5,5,soco-web-desktop,2020-11-19T10:40:57.686Z,0,True,"suncream nya ga bikin muka jadi oily, kerasa lembab sesudah dipake , enak dimuka ga kerasa berat krna aplikasiin ini sesudah pake skincare berlapis2... bagus pokoknya ,meskipun pemakaian juga ga tiap hari pake ,  dpt ini juga pas lagi ada disc ckp gede ... recomemded banget ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Ks_kudo,,Diva Star,5c1aa9f03b351a3320a9fc72,Kulit Berminyak;Kulit Kombinasi,25 - 29 th,yes,yes,5,5,4,4,sociolla-web-desktop,2020-11-19T04:44:25.346Z,0,True,"Sbnernya uda botol ke 3 ato 4.. well yes! sesuka itu sm produknya apalagi pas diskon.. cuma plz cosrx upgrade formulanya jd lbh waterproof dong wkwk soalnya kalo make ini mesti literally more than 30 mins before going out krn pas dah keringetan dia luntur. Buat yg kulitnya super oily, just skip your moisturizer or bisa set pake bedak. Formula okeoke aja kok utk kult berjerawat sepertiku, asal yaa abis itu bersihin muka yg bener yak. Must try product!",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
yunitahapsar41,,SOCO Star,5fa0038445995a4caf0e4cc8,,30 - 34 th,yes,yes,5,5,5,5,review-ios,2020-11-19T02:26:56.693Z,0,True,"Awalnya bingung mau pakai sunscreen apa, terus aku lihat-lihat review antara cosrx dan lacoco tapi aku jatuh pada pilihan cosrx dan ternyata alhamdulillah cocok diwajah aku moist bgt setelah dipakai tapi gak bikin berminyak padahal mukaku oily. Im so happyyyy",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
dilikaisa,,Diva Star,5c1abe5f3b351a3320f4eb37,Kulit Berminyak;Kulit Kombinasi;Jerawat;Dark Circle,25 - 29 th,yes,yes,5,5,4,5,review-web-desktop,2020-11-19T01:55:53.711Z,2,True,"Lumayan suka dengan sun cream cosrx. Teksturnya lembut banget dan bisa sekalian melembabkan wajah, selain itu harum aloe nya bantu nenangin wajah. Packagingnya compact, sehingga bisa dibawa travelling. Hanya saja, setelah 1-2 jam menggunakan sun cream, wajah agak sedikit lengket / berminyak. Tapi karena dipakenya #dirumahaja, wajah sedikit berminyak tidak terlalu mengganggu. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Makarios,,Rising Star,5e74e6d49b14ccfb594aee18,Kulit Kombinasi;Kulit Kusam;Kantung Mata;Dark Circle,< 18 th,yes,yes,5,5,5,5,soco-web-desktop,2020-11-18T17:10:23.553Z,0,True,"pertama x nyoba dan langsung I think I'm falling in love.  enak banget dipake, ga white cast sama sekali, wanginya juga enak (ini ada fragrance) ga mengganggu sama sekali. perlindungan nya juga Oke asal pake sesuai anjuran yaitu min 2ruas jari telunjuk dan tengah. selamat mencoba buat yg pengen nyoba ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
diastrey,,Rising Star,5cb6ba25ef76820005e0c1d6,Kulit Berminyak;Pori Besar;Kantung Mata;Dark Circle;Komedo,< 18 th,yes,yes,5,4,4,4,soco-web-desktop,2020-11-18T10:15:12.186Z,0,True,"My very first COSRX product! Tipe kulitku sangat oily dan sebelumnya agak ragu buat pakai produk ini karena takut bikin kulit makin berminyak, tapi ternyata ngga sama sekali, loh! Tekstur dari Aloe Soothing Sun Cream ini ngga begitu berat waktu diaplikasikan ke wajah. Menurutku penting banget milih moisturizer yang tepat dimasa pandemi sekarang ini karena penggunaan masker yang hampir setiap saat. Nah, Aloe Soothing Sun Cream ini ngasih efek segar di wajah walaupun ditutupi masker, pokoknya ngga bikin makin ngerasa berminyak deh! 🤩",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
AnggaArya88,,Super Star,5ecd20668d181d00c856a149,Kulit Kombinasi;Jerawat;Aging;Kulit Kusam;Kantung Mata,35 - 39 th,yes,yes,5,5,5,5,soco-web-desktop,2020-11-17T16:12:55.809Z,0,False,"my first sociolla product.
beli day cream atas rekomendasi temen.
pas dicoba ya ampun! 
ga kayak day cream yang lain.
ringan bangett..ngett..ngett

Langsung blend di wajah n ga oily.
ini sungguh keajaiban!
jatuh cinta. 
dipake dikit dikit juga ga abis abis.
dari bulan juni aku beli, n irit.
dipake dikit udah protected our face skin.

spf nya 50 and its good for our daily base indoor maupun outdoor..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
rizwulandari,,SOCO Star,5c1ab2793b351a3320d3e22e,Kulit Kombinasi;Jerawat,30 - 34 th,yes,yes,5,5,5,5,sociolla-web-desktop,2020-11-17T13:05:42.749Z,0,True,"#COSRXAcademy2020 #Mission2 #RXFX
Honestly, ini sunscreen terbaik yang aku punya!
Texture-nya ringan banget bener-bener bikin aku jatuh cinta, lembuuuut bgt, gampang banget di-blend!
Cepeeeeet banget meresap pas dipake. Yang paling aku suka, efek ngelembapin kulitnya juarak!
Asiknya sunscreen COSRX ini cocok di kulit aku. Makin semangat reapply biar kulit terlindungi terus hihi.

Kemasannya aman dan berukuran sedang, jadi ga berat kalo dibawa ke mana-mana.
Untuk harga, sebenarnya normal price dari produk ini terhitung lumayan. Tips dari aku, beli pas lagi promo bulanan atau diskon gede-gedean dijamin makin sayang! hihi <3",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
lirisfitriana,,Diva Star,5c73492c3bd0b50009ab4238,Kulit Kering;Kulit Sensitif,< 18 th,yes,yes,5,5,5,5,soco-web-desktop,2020-11-17T11:09:37.477Z,0,True,"Sun cream terbaik yang pernah kupakai, teksturnya lembut banget dan ngelembapin juga, dan awet banget pemakaiannya gak habis"", i love it pokoknya bakalan repurchase terus",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
nuhuu,,Super Star,5c1ac1c43b351a3320fb79b3,Kulit Kering;Kulit Kombinasi;Aging;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,< 18 th,yes,yes,5,5,5,4,review-ios,2020-11-16T14:34:01.887Z,0,True,"Bagus kok, cocok aja pakai sunscreen ini, ga bikin wajah tambah minyakan, bikin makeup nempel, cuman harganya kalo ga diskon agak2 pricey yah hehe makanya maybe bakalan repurchase pas diskon gede 🥰 Oh iye suka banget ama kemasannya yg tube ini, gampang dan higienis 🥳",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Zhangtrevyn,,Super Star,5f891d70b769a2f9243deccf,Kulit Berminyak;Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Komedo,19 - 24 th,yes,yes,5,5,5,5,soco-web-desktop,2020-11-16T04:14:53.220Z,50,True,"Bukan hanya memblock UVA dan UVB tapi juga sekalian melembabkan kulit, sangat praktis dan cocok buat yang malas memakai moisturizer di pagi dan siang hari. Apalagi buat seperti saya yang berkali-kali mencuci muka dalam sehari karena padatnya aktivitas, malas memakai toner dan moisturizer. Hanya perlu mengurangi wanginya biar aman buat kulit sensitive, tapi sejauh ini tidak ada efek samping karena parfumnya yang masih tergolong soft, tidak mengganggu. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
nanapurba,,SOCO Star,5c1aacb03b351a3320b832b8,Kulit Berminyak;Dark Circle;Pori Besar,> 40 th,yes,yes,5,5,5,4,review-web-desktop,2020-11-16T03:44:52.395Z,0,True,"Sunscreen yang bagus menurut Aku, SPF nya  lumayan, bikin kulit lembab juga jadi kalo buat di rumah aja bisa pake tanpa perlu apply moisturizer. COSRX Aloe Soothing Sun Cream bikin aku jadi males searching sunscreen lain :) ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
morenasulistio,,SOCO Star,5f1a84f20d52413069f78954,Kulit Normal;Kulit Kering;Stretch Mark;Pori Besar;Kantung Mata;Komedo,25 - 29 th,yes,yes,5,5,4,4,review-ios,2020-11-15T15:43:08.299Z,1,False,"Aku uda pakek sunscreen ini uda 3 bulan dan pertama kali pakek enak gak lengket juga. 
Gampang banget diblend nya dan cepet juga ngresep di kulit. Gak bikin muka jadi abu abu juga. Pokok nya enak lah di wajah gak bikin berminyak m. In",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
dswlndr,,Super Star,5c1ac1093b351a3320fa2d1a,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,4,5,4,review-web-mobile,2020-11-14T15:33:42.478Z,0,True,"Sunscreen ini thick banget, jadi gak perlu pakai moisturizer lagi. Ini udah cukup banget untuk ngelembapin wajah. SPF nya tinggi, cukup untuk aku. Tinggal reapply lagi kalau sudah mulai keringetan. Wanginya enak, lembut aloe gitu",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
RafikaMayantiara,,SOCO Star,5f9a70d199f270c991328a7e,,,yes,yes,5,5,5,5,soco-web-desktop,2020-11-14T12:53:38.161Z,0,False,"#COSRXAcademy2020 #Mission2 #RXFX

produk dengan kandungan Aloe Vera membuat kulit saya menjadi Lembab, Teksturnya Cream tapi enteng banget dipakai, tidak membuat kulit saya menjadi lengket + tidak ada Whitecast nya dan yang paling penting mudah dibawa kemana-mana. 

",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Ayufanie,,SOCO Star,5c1aaa0f3b351a3320aa9c67,,35 - 39 th,yes,yes,5,5,5,5,review-web-mobile,2020-11-14T08:20:18.768Z,1,True,"Baru cobain produk dari cosrx, semoga cocok krn bener2 mau aktif dalam per skincare'an, ga cuek2 lagi cuma facial wash n toner doank. Makanya cobain 1 paket deh..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
chelsiadavid,,Rising Star,5c1ab8933b351a3320ec7f35,Kulit Kering;Jerawat;Aging;Kulit Kusam;Kantung Mata;Dark Circle,35 - 39 th,yes,yes,5,5,5,5,soco-web-desktop,2020-11-14T00:03:06.463Z,0,True,"untuk sun screen ini aku pilih karena menurutku ingredients nya cocok buat kulit wajah aku yg lagi jerawatan , jadi aku jeliiiii banget lihat ingredient nya, untuk tekstur oke, bikin lembab juga karena ada aloe vera nya, selalu re apply 2-4 jam sekali buat pemakaian. cocok deh. thank u",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
narlin07,,Super Star,5f4b8e4b1b5b7a19b7749726,Kulit Berminyak;Kulit Sensitif;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Komedo,25 - 29 th,yes,yes,5,5,4,4,review-ios,2020-11-13T18:49:14.430Z,0,True,"Salah satu sunscreen favoritku! Ini sih enak banget dipakainya, ga ada whitecast juga 👍🏻 terus enaknya ini sunscreen ada soothing nya dari si aloe vera itu, jd ga usah takut akan iritasi. Pokoknya worth to try deh! 😍",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
alyariestaa,,SOCO Star,5c1ac4203b351a3320ff605f,,25 - 29 th,yes,yes,5,4,5,5,review-web-desktop,2020-11-13T16:36:42.091Z,0,True,"so good, the texture is very lightweight, and plus there isn't a white cast , I think its very perfect for daily use.  And also this contains a lot of product so it might last longer.",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Nataliw,,SOCO Star,5c1ab9a13b351a3320edb4a5,Kulit Kombinasi;Jerawat;Komedo,25 - 29 th,maybe,yes,5,5,2,3,soco-web-desktop,2020-11-13T13:12:35.398Z,0,True,"Sun cream ini bikin hasil akhir wajah aku jadi glowing. Kalo tekstur, aku engga terlalu suka karena lumayan padat dan berat di wajahku. Dia juga ngasih semacam sensasi lengket di kulit aku. Yang aku suka dari dia itu ga ada bau yang ekstrim atau aneh-aneh gitu. ",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
venafemila,,SOCO Star,5f733fc3acf2312c5281716e,Kulit Berminyak;Jerawat;Kulit Kusam;Kantung Mata;Komedo,25 - 29 th,maybe,yes,4,4,4,4,review-ios,2020-11-13T12:19:26.866Z,0,True,"Cocok sih dimuka aku gabikin berminyak, tapi pas udah lama kaya sedikit jadi agak berminyak muka ku, tapi gaterlalu masalah sih, karna muka ku sepertinya masih menerima hihi",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
audreymedissa,,SOCO Star,5fab45f0f44a63e8fb7b5373,,,yes,yes,5,5,5,5,soco-web-desktop,2020-11-13T10:29:17.590Z,0,False,"pertama kali coba kaget bgt, dia langsung ada efek glowing2 gitu. teksturenya juga enak bgt dan langsung cocok diwajah aku, berasa kenyal dan lembutnya. tahan lama juga, recomded sangat..",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
